Channel,Energy (keV),CTS,Net CR,
1596,441.2697,12,0.013888889,0.005846546
1597,441.5462,24,0.03625,0.008196798
1598,441.8227,24,0.035416667,0.008203855
1599,442.0992,20,0.028611111,0.007497428
1600,442.3757,17,0.022916667,0.006926365
1601,442.6522,23,0.034305556,0.00802797
1602,442.9287,28,0.042777778,0.00884974
1603,443.2052,20,0.028194444,0.007501286
1604,443.4817,20,0.029166667,0.00749228
1605,443.7582,16,0.022083333,0.00671424
1606,444.0347,25,0.036666667,0.008374896
1607,444.3112,23,0.034027778,0.008030373
1608,444.5877,24,0.035138889,0.008206206
1609,444.8642,17,0.025555556,0.006899857
1610,445.1407,11,0.013611111,0.005586718
1611,445.4172,19,0.027916667,0.00730059
1612,445.6937,20,0.02875,0.007496141
1613,445.9702,25,0.037083333,0.008371441
1614,446.2467,20,0.027222222,0.007510281
1615,446.5232,13,0.0175,0.006057212
1616,446.7997,21,0.029861111,0.007684209
1617,447.0762,17,0.023611111,0.006919399
1618,447.3527,25,0.038194444,0.008362218
1619,447.6292,21,0.029027778,0.007691736
1620,447.9057,24,0.035416667,0.008203855
1621,448.1822,9,0.009583333,0.005074674
1622,448.4587,18,0.024861111,0.007121358
1623,448.7352,17,0.024444444,0.006911031
1624,449.0117,13,0.016944444,0.006063578
1625,449.2882,12,0.014444444,0.005839943
1626,449.5647,14,0.017777778,0.006297658
1627,449.8412,26,0.038194444,0.008540255
1628,450.1177,23,0.033194444,0.008037576
1629,450.3942,17,0.023055556,0.006924973
1630,450.6707,16,0.022916667,0.006705615
1631,450.9472,19,0.025833333,0.00732038
1632,451.2237,21,0.031805556,0.007666616
1633,451.5002,23,0.034027778,0.008030373
1634,451.7767,16,0.022083333,0.00671424
1635,452.0532,26,0.039861111,0.008526692
1636,452.3297,21,0.031527778,0.007669132
1637,452.6062,15,0.020138889,0.006507059
1638,452.8827,26,0.038888889,0.008534606
1639,453.1592,17,0.02375,0.006918005
1640,453.4357,18,0.025,0.007120003
1641,453.7122,14,0.01875,0.006286928
1642,453.9887,21,0.030972222,0.007674161
1643,454.2652,13,0.018194444,0.006049245
1644,454.5417,17,0.023888889,0.006916611
1645,454.8182,13,0.017777778,0.006054026
1646,455.0947,15,0.019583333,0.006512986
1647,455.3712,18,0.025833333,0.007111871
1648,455.6477,19,0.028194444,0.007297947
1649,455.9242,18,0.026805556,0.007102371
1650,456.2007,27,0.040138889,0.008699147
1651,456.4772,19,0.027638889,0.007303232
1652,456.7537,12,0.01625,0.005818433
1653,457.0302,20,0.029027778,0.007493567
1654,457.3067,19,0.026666667,0.00731247
1655,457.5832,14,0.019027778,0.006283859
1656,457.8597,24,0.035416667,0.008203855
1657,458.1362,19,0.027916667,0.00730059
1658,458.4127,19,0.025972222,0.007319062
1659,458.6892,15,0.020694444,0.006501128
1660,458.9657,16,0.022638889,0.006708491
1661,459.2422,27,0.040555556,0.00869582
1662,459.5187,20,0.030138889,0.007483263
1663,459.7952,18,0.024722222,0.007122712
1664,460.0717,18,0.024027778,0.007129479
1665,460.3482,24,0.034861111,0.008208557
1666,460.6247,11,0.014722222,0.00557289
1667,460.9012,16,0.022916667,0.006705615
1668,461.1777,17,0.023611111,0.006919399
1669,461.4542,20,0.028055556,0.007502572
1670,461.7307,14,0.017222222,0.006303781
1671,462.0072,13,0.015416667,0.00608105
1672,462.2837,14,0.019166667,0.006282324
1673,462.5602,19,0.026388889,0.007315108
1674,462.8367,22,0.030972222,0.007867783
1675,463.1132,14,0.018333333,0.006291529
1676,463.3897,12,0.016944444,0.005810139
1677,463.6662,22,0.0325,0.007854286
1678,463.9427,16,0.021111111,0.006724288
1679,464.2192,25,0.036527778,0.008376048
1680,464.4957,15,0.020972222,0.00649816
1681,464.7722,20,0.029444444,0.007489705
1682,465.0487,20,0.028611111,0.007497428
1683,465.3252,20,0.030138889,0.007483263
1684,465.6017,14,0.019166667,0.006282324
1685,465.8782,22,0.032222222,0.007856742
1686,466.1547,15,0.022083333,0.006486275
1687,466.4312,21,0.03125,0.007671647
1688,466.7077,25,0.03875,0.008357604
1689,466.9842,21,0.031666667,0.007667874
1690,467.2607,18,0.024444444,0.00712542
1691,467.5372,15,0.020138889,0.006507059
1692,467.8137,15,0.020555556,0.006502611
1693,468.0902,16,0.021944444,0.006715676
1694,468.3667,16,0.022083333,0.00671424
1695,468.6432,17,0.02375,0.006918005
1696,468.9197,20,0.029166667,0.00749228
1697,469.1962,21,0.029861111,0.007684209
1698,469.4727,25,0.037222222,0.008370288
1699,469.7492,15,0.021944444,0.006487762
1700,470.0257,14,0.019861111,0.006274643
1701,470.3022,16,0.022361111,0.006711366
1702,470.5787,18,0.025694444,0.007113227
1703,470.8552,20,0.029722222,0.007487129
1704,471.1317,14,0.019722222,0.00627618
1705,471.4082,19,0.0275,0.007304552
1706,471.6847,16,0.021388889,0.006721419
1707,471.9612,17,0.024722222,0.006908239
1708,472.2377,15,0.019166667,0.006517427
1709,472.5142,15,0.02125,0.006495191
1710,472.7907,17,0.024722222,0.006908239
1711,473.0672,15,0.019861111,0.006510023
1712,473.3437,21,0.031944444,0.007665358
1713,473.6202,18,0.025138889,0.007118648
1714,473.8967,15,0.020833333,0.006499644
1715,474.1732,19,0.027638889,0.007303232
1716,474.4497,25,0.037361111,0.008369136
1717,474.7262,16,0.023333333,0.006701299
1718,475.0027,21,0.031944444,0.007665358
1719,475.2792,22,0.032222222,0.007856742
1720,475.5557,14,0.019583333,0.006277716
1721,475.8322,27,0.04125,0.008690272
1722,476.1087,18,0.025555556,0.007114582
1723,476.3852,19,0.028888889,0.007291336
1724,476.6617,20,0.028611111,0.007497428
1725,476.9382,14,0.019166667,0.006282324
1726,477.2147,16,0.023472222,0.006699859
1727,477.4912,22,0.033888889,0.007841997
1728,477.7677,17,0.023888889,0.006916611
1729,478.0442,18,0.024861111,0.007121358
1730,478.3207,15,0.021111111,0.006496675
1731,478.5972,20,0.029305556,0.007490993
1732,478.8737,13,0.016666667,0.006066758
1733,479.1502,24,0.03625,0.008196798
1734,479.4267,20,0.02875,0.007496141
1735,479.7032,19,0.0275,0.007304552
1736,479.9797,21,0.032222222,0.007662841
1737,480.2562,11,0.015694444,0.005560761
1738,480.5327,26,0.039305556,0.008531215
1739,480.8092,20,0.029027778,0.007493567
1740,481.0857,19,0.028472222,0.007295303
1741,481.3622,15,0.020694444,0.006501128
1742,481.6387,27,0.040555556,0.00869582
1743,481.9152,22,0.034583333,0.007835845
1744,482.1917,27,0.040972222,0.008692492
1745,482.4682,19,0.028472222,0.007295303
1746,482.7447,9,0.01,0.005068969
1747,483.0212,19,0.028611111,0.007293981
1748,483.2977,14,0.020138889,0.006271568
1749,483.5742,14,0.019166667,0.006282324
1750,483.8507,18,0.025416667,0.007115938
1751,484.1272,17,0.023472222,0.006920793
1752,484.4037,20,0.028888889,0.007494854
1753,484.6802,18,0.028055556,0.007090138
1754,484.9567,18,0.027083333,0.007099654
1755,485.2332,16,0.022777778,0.006707054
1756,485.5097,24,0.036111111,0.008197975
1757,485.7862,14,0.018611111,0.006288462
1758,486.0627,17,0.024027778,0.006915216
1759,486.3392,22,0.032916667,0.007850602
1760,486.6157,20,0.029583333,0.007488417
1761,486.8922,12,0.016666667,0.005813458
1762,487.1687,20,0.031111111,0.007474236
1763,487.4452,16,0.022222222,0.006712803
1764,487.7217,19,0.028333333,0.007296625
1765,487.9982,13,0.017777778,0.006054026
1766,488.2747,16,0.024027778,0.006694099
1767,488.5512,22,0.031666667,0.007861651
1768,488.8277,34,0.052916667,0.009745013
1769,489.1042,51,0.082361111,0.011917767
1770,489.3807,66,0.106944444,0.013555726
1771,489.6572,133,0.219305556,0.019229466
1772,489.9337,245,0.404027778,0.026098919
1773,490.2102,337,0.557638889,0.030605074
1774,490.4867,529,0.879305556,0.03833761
1775,490.7632,700,1.161805556,0.04410351
1776,491.0397,847,1.407222222,0.048511803
1777,491.3162,979,1.627083333,0.052154396
1778,491.5927,1000,1.662638889,0.052709934
1779,491.8692,876,1.455694444,0.04933489
1780,492.1457,705,1.170555556,0.044260034
1781,492.4222,543,0.902083333,0.038842482
1782,492.6987,389,0.644861111,0.032879139
1783,492.9752,293,0.483888889,0.028539555
1784,493.2517,148,0.243333333,0.020287288
1785,493.5282,94,0.152222222,0.016178022
1786,493.8047,61,0.099027778,0.013031153
1787,494.0812,30,0.044722222,0.009168771
1788,494.3577,17,0.023194444,0.00692358
1789,494.6342,18,0.027361111,0.007096937
1790,494.9107,19,0.028055556,0.007299269
1791,495.1872,18,0.025138889,0.007118648
1792,495.4637,29,0.045972222,0.008993525
1793,495.7402,15,0.022222222,0.006484788
1794,496.0167,30,0.045,0.009166667
1795,496.2932,28,0.041944444,0.008856277
1796,496.5697,19,0.0275,0.007304552
1797,496.8462,30,0.045694444,0.009161404
1798,497.1227,19,0.028611111,0.007293981
1799,497.3992,29,0.043888889,0.009009597
1800,497.6757,22,0.032222222,0.007856742
1801,497.9522,15,0.021111111,0.006496675
1802,498.2287,20,0.029861111,0.007485841
1803,498.5052,10,0.012638889,0.005323269
1804,498.7817,13,0.018194444,0.006049245
1805,499.0582,15,0.02125,0.006495191
1806,499.3347,8,0.009305556,0.004773011
1807,499.6112,14,0.019444444,0.006279253
1808,499.8877,15,0.02125,0.006495191
1809,500.1642,22,0.032777778,0.00785183
1810,500.4407,15,0.021111111,0.006496675
1811,500.7172,20,0.03,0.007484552
1812,500.9937,24,0.036111111,0.008197975
1813,501.2702,10,0.013611111,0.005310571
1814,501.5467,11,0.015,0.005569427
1815,501.8232,15,0.021388889,0.006493705
1816,502.0997,9,0.010833333,0.005057539
1817,502.3762,11,0.015555556,0.005562496
1818,502.6527,11,0.014166667,0.005579808
1819,502.9292,12,0.015555556,0.005826716
1820,503.2057,13,0.0175,0.006057212
1821,503.4822,23,0.033194444,0.008037576
1822,503.7587,13,0.017638889,0.006055619
1823,504.0352,19,0.0275,0.007304552
1824,504.3117,15,0.021527778,0.00649222
1825,504.5882,14,0.020277778,0.00627003
1826,504.8647,16,0.022916667,0.006705615
1827,505.1412,15,0.020694444,0.006501128
1828,505.4177,12,0.015,0.005833333
1829,505.6942,18,0.026111111,0.007109158
1830,505.9707,22,0.0325,0.007854286
1831,506.2472,12,0.01625,0.005818433
1832,506.5237,12,0.015972222,0.005821748
1833,506.8002,21,0.03,0.007682954
1834,507.0767,13,0.018055556,0.006050839
1835,507.3532,12,0.015833333,0.005823404
1836,507.6297,12,0.015833333,0.005823404
1837,507.9062,15,0.02,0.006508541
1838,508.1827,13,0.015416667,0.00608105
1839,508.4592,17,0.022361111,0.006931933
1840,508.7357,15,0.01625,0.006548431
1841,509.0122,20,0.02375,0.007542319
1842,509.2887,19,0.023194444,0.007345371
1843,509.5652,14,0.011944444,0.006361657
1844,509.8417,20,0.023333333,0.007546154
1845,510.1182,15,0.014444444,0.00656755
1846,510.3947,26,0.032638889,0.008585311
1847,510.6712,14,0.014305556,0.00633583
1848,510.9477,22,0.029305556,0.00788248
1849,511.2242,25,0.032916667,0.008405934
1850,511.5007,16,0.019444444,0.006741478
1851,511.7772,11,0.012777778,0.005597067
1852,512.0537,23,0.033194444,0.008037576
1853,512.3302,11,0.013055556,0.00559362
1854,512.6067,21,0.029722222,0.007685464
1855,512.8832,10,0.011388889,0.005339551
1856,513.1597,18,0.024722222,0.007122712
1857,513.4362,16,0.022361111,0.006711366
1858,513.7127,11,0.013055556,0.00559362
1859,513.9892,13,0.017777778,0.006054026
1860,514.2657,9,0.011388889,0.005049905
1861,514.5422,12,0.015416667,0.005828371
1862,514.8187,12,0.01625,0.005818433
1863,515.0952,12,0.016527778,0.005815117
1864,515.3717,15,0.022222222,0.006484788
1865,515.6482,21,0.032222222,0.007662841
1866,515.9247,10,0.013611111,0.005310571
1867,516.2012,11,0.015694444,0.005560761
1868,516.4777,17,0.023611111,0.006919399
1869,516.7542,19,0.027222222,0.007307192
1870,517.0307,20,0.030555556,0.007479396
1871,517.3072,17,0.025138889,0.006904049
1872,517.5837,10,0.012361111,0.005326891
1873,517.8602,4,0.003611111,0.003396394
1874,518.1367,18,0.027222222,0.007098296
1875,518.4132,16,0.022638889,0.006708491
1876,518.6897,13,0.018472222,0.006046055
1877,518.9662,25,0.03875,0.008357604
1878,519.2427,12,0.015555556,0.005826716
1879,519.5192,19,0.028611111,0.007293981
1880,519.7957,15,0.020694444,0.006501128
1881,520.0722,18,0.025972222,0.007110514
1882,520.3487,21,0.030972222,0.007674161
1883,520.6252,12,0.017361111,0.005805157
1884,520.9017,22,0.033055556,0.007849373
1885,521.1782,20,0.030277778,0.007481974
1886,521.4547,18,0.027638889,0.007094218
1887,521.7312,14,0.020277778,0.00627003
1888,522.0077,21,0.03125,0.007671647
1889,522.2842,12,0.016388889,0.005816775
1890,522.5607,19,0.02875,0.007292659
1891,522.8372,18,0.026388889,0.007106444
1892,523.1137,20,0.028611111,0.007497428
1893,523.3902,17,0.024166667,0.006913821
1894,523.6667,23,0.035833333,0.008014743
1895,523.9432,37,0.058888889,0.010156947
1896,524.2197,64,0.103194444,0.013351406
1897,524.4962,93,0.151805556,0.016086547
1898,524.7727,184,0.303611111,0.02261715
1899,525.0492,373,0.617638889,0.032197368
1900,525.3257,611,1.015555556,0.041202039
1901,525.6022,1019,1.694861111,0.053207498
1902,525.8787,1364,2.270555556,0.061557085
1903,526.1552,2114,3.520416667,0.076633069
1904,526.4317,2563,4.268333333,0.084379544
1905,526.7082,2891,4.815277778,0.089615735
1906,526.9847,2980,4.964305556,0.090984096
1907,527.2612,2905,4.838194444,0.089832771
1908,527.5377,2460,4.097083333,0.082666429
1909,527.8142,1946,3.239444444,0.073526156
1910,528.0907,1410,2.347083333,0.062586514
1911,528.3672,921,1.5325,0.050583402
1912,528.6437,566,0.940138889,0.039656852
1913,528.9202,278,0.460555556,0.027795827
1914,529.1967,171,0.281666667,0.021805113
1915,529.4732,65,0.105138889,0.013453595
1916,529.7497,38,0.060277778,0.010294656
1917,530.0262,17,0.024861111,0.006906843
1918,530.3027,8,0.010555556,0.00475479
1919,530.5792,13,0.017916667,0.006052433
1920,530.8557,5,0.004861111,0.003790929
1921,531.1322,7,0.008472222,0.00445961
1922,531.4087,4,0.003194444,0.003404903
1923,531.6852,8,0.009027778,0.004777051
1924,531.9617,2,-0.000555556,0.002468943
1925,532.2382,7,0.007361111,0.004476878
1926,532.5147,6,0.007361111,0.004127127
1927,532.7912,6,0.005555556,0.004157397
1928,533.0677,7,0.008194444,0.004463933
1929,533.3442,7,0.008194444,0.004463933
1930,533.6207,3,-0.000277778,0.003011039
1931,533.8972,5,0.005833333,0.003773077
1932,534.1737,11,0.015138889,0.005567695
1933,534.4502,2,-0.000277778,0.002461117
1934,534.7267,3,0.0025,0.002946278
1935,535.0032,8,0.010972222,0.0047487
1936,535.2797,9,0.01125,0.005051815
1937,535.5562,6,0.007222222,0.004129464
1938,535.8327,5,0.005555556,0.003778186
1939,536.1092,2,-0.000138889,0.002457195
1940,536.3857,2,0.000555556,0.00243749
1941,536.6622,0,-0.002777778,0.00062113
1942,536.9387,3,0.001527778,0.002969105
1943,537.2152,4,0.002916667,0.003410564
1944,537.4917,2,0.000833333,0.002429563
1945,537.7682,5,0.005277778,0.003783288
1946,538.0447,3,0.000694444,0.002988533
1947,538.3212,4,0.003888889,0.00339071
1948,538.5977,6,0.007361111,0.004127127
1949,538.8742,7,0.00875,0.004455282
1950,539.1507,6,0.006805556,0.004136465
1951,539.4272,7,0.007777778,0.00447041
1952,539.7037,1,-0.002638889,0.001837327
1953,539.9802,6,0.007361111,0.004127127
1954,540.2567,4,0.003611111,0.003396394
1955,540.5332,7,0.009027778,0.00445095
1956,540.8097,6,0.006388889,0.004143454
1957,541.0862,2,0.000138889,0.002449332
1958,541.3627,8,0.010694444,0.004752761
1959,541.6392,5,0.004305556,0.003801092
1960,541.9157,5,0.004583333,0.003796014
1961,542.1922,4,0.00375,0.003393553
1962,542.4687,5,0.005,0.003788384
1963,542.7452,3,0.002638889,0.002943003
1964,543.0217,4,0.003333333,0.003402069
1965,543.2982,4,0.00375,0.003393553
1966,543.5747,4,0.003611111,0.003396394
1967,543.8512,5,0.005,0.003788384
1968,544.1277,9,0.011805556,0.005044172
1969,544.4042,3,0.001111111,0.002978835
1970,544.6807,6,0.005972222,0.004150431
1971,544.9572,3,0.001666667,0.002965855
1972,545.2337,4,0.003888889,0.00339071
1973,545.5102,8,0.010277778,0.004758845
1974,545.7867,7,0.007222222,0.004479032
1975,546.0632,6,0.007083333,0.004131799
1976,546.3397,3,0.001805556,0.002962601
1977,546.6162,5,0.005416667,0.003780738
1978,546.8927,5,0.005972222,0.00377052
1979,547.1692,8,0.01125,0.004744636
1980,547.4457,6,0.006666667,0.004138796
1981,547.7222,4,0.003194444,0.003404903
1982,547.9987,2,-0.000555556,0.002468943
1983,548.2752,4,0.004305556,0.003382165
1984,548.5517,4,0.004305556,0.003382165
1985,548.8282,8,0.009861111,0.004764921
1986,549.1047,5,0.005416667,0.003780738
1987,549.3812,9,0.010416667,0.005063257
1988,549.6577,6,0.007083333,0.004131799
1989,549.9342,7,0.008333333,0.004461772
1990,550.2107,16,0.023472222,0.006699859
1991,550.4872,26,0.040138889,0.008524429
1992,550.7637,19,0.028194444,0.007297947
1993,551.0402,34,0.053194444,0.009743033
1994,551.3167,41,0.065138889,0.010692641
1995,551.5932,63,0.100277778,0.013253523
1996,551.8697,73,0.117916667,0.014258282
1997,552.1462,67,0.108611111,0.0136578
1998,552.4227,78,0.127361111,0.014732046
1999,552.6992,58,0.093333333,0.012711179
2000,552.9757,53,0.085,0.012152579
2001,553.2522,29,0.044722222,0.009003172
2002,553.5287,31,0.048611111,0.009302446
2003,553.8052,14,0.020694444,0.006265413
2004,554.0817,10,0.013888889,0.005306937
2005,554.3582,10,0.014027778,0.005305119
2006,554.6347,5,0.005555556,0.003778186
2007,554.9112,5,0.005694444,0.003775633
2008,555.1877,3,0.002083333,0.002956083
2009,555.4642,9,0.011944444,0.00504226
2010,555.7407,15,0.021111111,0.006496675
2011,556.0172,16,0.024444444,0.006689775
2012,556.2937,30,0.046111111,0.009158245
2013,556.5702,30,0.046944444,0.009151924
2014,556.8467,44,0.069583333,0.011078947
2015,557.1232,53,0.085277778,0.012150992
2016,557.3997,67,0.108888889,0.013656387
2017,557.6762,58,0.094305556,0.012705866
2018,557.9527,64,0.102222222,0.013356461
2019,558.2292,51,0.081666667,0.011921813
2020,558.5057,40,0.063888889,0.01055921
2021,558.7822,22,0.034027778,0.007840767
2022,559.0587,24,0.0375,0.008186201
2023,559.3352,17,0.025138889,0.006904049
2024,559.6117,11,0.014444444,0.00557635
2025,559.8882,10,0.013333333,0.005314202
2026,560.1647,1,-0.000972222,0.001773215
2027,560.4412,1,-0.002361111,0.001826798
2028,560.7177,2,-0.000277778,0.002461117
2029,560.9942,3,0.000416667,0.00299498
2030,561.2707,6,0.007083333,0.004131799
2031,561.5472,4,0.003194444,0.003404903
2032,561.8237,3,0.002083333,0.002956083
2033,562.1002,7,0.00875,0.004455282
2034,562.3767,2,0.001388889,0.002413632
2035,562.6532,6,0.008333333,0.004110736
2036,562.9297,8,0.009722222,0.004766945
2037,563.2062,10,0.014444444,0.005299662
2038,563.4827,5,0.005,0.003788384
2039,563.7592,5,0.005,0.003788384
2040,564.0357,7,0.008055556,0.004466093
2041,564.3122,6,0.007083333,0.004131799
2042,564.5887,5,0.006111111,0.003767961
2043,564.8652,5,0.005694444,0.003775633
2044,565.1417,4,0.003333333,0.003402069
2045,565.4182,3,0.002222222,0.002952818
2046,565.6947,2,0.000555556,0.00243749
2047,565.9712,3,0.002083333,0.002956083
2048,566.2477,4,0.003194444,0.003404903
2049,566.5242,2,0.000277778,0.002445391
2050,566.8007,5,0.005138889,0.003785837
2051,567.0772,0,-0.002916667,0.000636469
2052,567.3537,4,0.004305556,0.003382165
2053,567.6302,1,-0.001527778,0.00179484
2054,567.9067,5,0.005,0.003788384
2055,568.1832,0,-0.003333333,0.000680414
2056,568.4597,3,0.00125,0.002975595
2057,568.7362,1,-0.002222222,0.001821511
2058,569.0127,3,0.0025,0.002946278
2059,569.2892,3,0.002361111,0.00294955
2060,569.5657,3,0.002916667,0.002936441
2061,569.8422,4,0.004166667,0.003385016
2062,570.1187,4,0.004166667,0.003385016
2063,570.3952,4,0.00375,0.003393553
2064,570.6717,2,0.001111111,0.002421611
2065,570.9482,5,0.005555556,0.003778186
2066,571.2247,3,0.0025,0.002946278
2067,571.5012,4,0.004027778,0.003387864
2068,571.7777,3,0.0025,0.002946278
2069,572.0542,3,0.002638889,0.002943003
2070,572.3307,3,0.001805556,0.002962601
2071,572.6072,2,0,0.002453267
2072,572.8837,1,-0.001388889,0.001789458
2073,573.1602,0,-0.004722222,0.000809854
2074,573.4367,3,0.001388889,0.002972352
2075,573.7132,2,0.000555556,0.00243749
2076,573.9897,4,0.003333333,0.003402069
2077,574.2662,4,0.003333333,0.003402069
2078,574.5427,3,0.002222222,0.002952818
2079,574.8192,4,0.005138889,0.003365012
2080,575.0957,6,0.006527778,0.004141125
2081,575.3722,1,-0.000833333,0.001767767
2082,575.6487,2,0.000555556,0.00243749
2083,575.9252,3,0.001111111,0.002978835
2084,576.2017,7,0.009027778,0.00445095
2085,576.4782,5,0.004027778,0.003806164
2086,576.7547,3,0.001944444,0.002959344
2087,577.0312,4,0.004583333,0.003376457
2088,577.3077,4,0.004722222,0.003373599
2089,577.5842,4,0.00375,0.003393553
2090,577.8607,4,0.00375,0.003393553
2091,578.1372,2,0.001666667,0.002405626
2092,578.4137,2,-0.000555556,0.002468943
2093,578.6902,6,0.007222222,0.004129464
2094,578.9667,2,0.000694444,0.00243353
2095,579.2432,2,0.000277778,0.002445391
2096,579.5197,2,0.000833333,0.002429563
2097,579.7962,2,0.001527778,0.002409632
2098,580.0727,0,-0.003611111,0.000708197
2099,580.3492,5,0.005555556,0.003778186
2100,580.6257,2,0.000138889,0.002449332
2101,580.9022,4,0.000972222,0.003449928
2102,581.1787,4,0.002083333,0.00342749
2103,581.4552,5,0.0025,0.003833937
2104,581.7317,4,0.001388889,0.003441531
2105,582.0082,2,-0.003611111,0.002553441
2106,582.2847,4,-0.000555556,0.003480546
2107,582.5612,1,-0.003472222,0.001868559
2108,582.8377,8,0.008472222,0.00478512
2109,583.1142,4,-0.001666667,0.003502645
2110,583.3907,6,0.005833333,0.004152755
2111,583.6672,5,0.004722222,0.003793472
2112,583.9437,1,-0.002222222,0.001821511
2113,584.2202,3,0.000972222,0.002982071
2114,584.4967,3,0.00125,0.002975595
2115,584.7732,3,0.002083333,0.002956083
2116,585.0497,0,-0.004861111,0.000821678
2117,585.3262,1,-0.001527778,0.00179484
2118,585.6027,3,0.002361111,0.00294955
2119,585.8792,1,-0.001666667,0.001800206
2120,586.1557,4,0.004305556,0.003382165
2121,586.4322,5,0.006805556,0.003755141
2122,586.7087,2,-0.000416667,0.002465033
2123,586.9852,2,0.000833333,0.002429563
2124,587.2617,4,0.003055556,0.003407734
2125,587.5382,1,-0.001388889,0.001789458
2126,587.8147,2,0.000555556,0.00243749
2127,588.0912,2,0.000277778,0.002445391
2128,588.3677,2,0.001388889,0.002413632
2129,588.6442,2,0.000416667,0.002441444
2130,588.9207,3,0.001944444,0.002959344
2131,589.1972,5,0.005,0.003788384
2132,589.4737,3,0.002083333,0.002956083
2133,589.7502,1,-0.001527778,0.00179484
2134,590.0267,3,0.002083333,0.002956083
2135,590.3032,4,0.003888889,0.00339071
2136,590.5797,1,-0.002361111,0.001826798
2137,590.8562,1,-0.001527778,0.00179484
2138,591.1327,2,0.001527778,0.002409632
2139,591.4092,2,0.000416667,0.002441444
2140,591.6857,1,-0.002083333,0.001816208
2141,591.9622,3,0.002361111,0.00294955
2142,592.2387,8,0.009861111,0.004764921
2143,592.5152,3,0.002222222,0.002952818
2144,592.7917,3,0.002222222,0.002952818
2145,593.0682,5,0.005555556,0.003778186
2146,593.3447,2,0.001111111,0.002421611
2147,593.6212,2,0.000555556,0.00243749
2148,593.8977,2,0.000138889,0.002449332
2149,594.1742,1,-0.000833333,0.001767767
2150,594.4507,4,0.003194444,0.003404903
2151,594.7272,5,0.005,0.003788384
2152,595.0037,2,-0.000138889,0.002457195
2153,595.2802,1,0.000138889,0.001729153
2154,595.5567,3,0.003333333,0.00292657
2155,595.8332,8,0.011111111,0.004746669
2156,596.1097,0,-0.003333333,0.000680414
2157,596.3862,5,0.005833333,0.003773077
2158,596.6627,3,0.002222222,0.002952818
2159,596.9392,6,0.005555556,0.004157397
2160,597.2157,5,0.005833333,0.003773077
2161,597.4922,3,0.002638889,0.002943003
2162,597.7687,2,-0.000138889,0.002457195
2163,598.0452,2,0,0.002453267
2164,598.3217,4,0.003611111,0.003396394
2165,598.5982,2,0.000277778,0.002445391
2166,598.8747,3,0.002638889,0.002943003
2167,599.1512,0,-0.003611111,0.000708197
2168,599.4277,2,0.000416667,0.002441444
2169,599.7042,1,-0.00125,0.00178406
2170,599.9807,2,0.00125,0.002417624
2171,600.2572,3,0.002222222,0.002952818
2172,600.5337,1,-0.001111111,0.001778646
2173,600.8102,1,-0.000833333,0.001767767
2174,601.0867,2,0.001111111,0.002421611
2175,601.3632,3,0.001805556,0.002962601
2176,601.6397,1,-0.000833333,0.001767767
2177,601.9162,3,0.002777778,0.002939724
2178,602.1927,5,0.005833333,0.003773077
2179,602.4692,2,0.000277778,0.002445391
2180,602.7457,1,-0.000972222,0.001773215
2181,603.0222,1,-0.000138889,0.001740273
2182,603.2987,1,-0.001111111,0.001778646
2183,603.5752,2,0,0.002453267
2184,603.8517,1,0,0.001734722
2185,604.1282,2,0.001805556,0.002401613
2186,604.4047,2,0.000277778,0.002445391
2187,604.6812,2,0.000416667,0.002441444
2188,604.9577,1,-0.001388889,0.001789458
2189,605.2342,1,-0.000694444,0.001762302
2190,605.5107,4,0.003611111,0.003396394
2191,605.7872,2,-0.000416667,0.002465033
2192,606.0637,2,-0.000277778,0.002461117
2193,606.3402,5,0.004583333,0.003796014
2194,606.6167,1,-0.001944444,0.00181089
2195,606.8932,5,0.003472222,0.003816287
2196,607.1697,2,-0.00375,0.002557216
2197,607.4462,9,0.006111111,0.005121969
2198,607.7227,9,0.004583333,0.005142641
2199,607.9992,10,0.00625,0.005405972
2200,608.2757,7,-0.000138889,0.004591743
2201,608.5522,11,0.008194444,0.005653648
2202,608.8287,5,-0.001944444,0.003913612
2203,609.1052,9,0.004861111,0.005138889
2204,609.3817,5,0.002083333,0.003841477
2205,609.6582,3,-0.002777778,0.003068156
2206,609.9347,4,0.002916667,0.003410564
2207,610.2112,3,0.001111111,0.002978835
2208,610.4877,0,-0.003888889,0.000734931
2209,610.7642,2,0.001388889,0.002413632
2210,611.0407,3,0.003194444,0.002929864
2211,611.3172,2,0.000694444,0.00243353
2212,611.5937,3,0.001944444,0.002959344
2213,611.8702,4,0.003888889,0.00339071
2214,612.1467,3,0.002222222,0.002952818
2215,612.4232,2,0.00125,0.002417624
2216,612.6997,2,0.001527778,0.002409632
2217,612.9762,3,0.003472222,0.002923273
2218,613.2527,2,0.000694444,0.00243353
2219,613.5292,3,0.002916667,0.002936441
2220,613.8057,7,0.010138889,0.00443358
2221,614.0822,7,0.009166667,0.004448783
2222,614.3587,4,0.004722222,0.003373599
2223,614.6352,0,-0.002777778,0.00062113
2224,614.9117,2,0.001388889,0.002413632
2225,615.1882,2,0.000277778,0.002445391
2226,615.4647,3,0.002777778,0.002939724
2227,615.7412,0,-0.004166667,0.000760726
2228,616.0177,4,0.003888889,0.00339071
2229,616.2942,3,0.002083333,0.002956083
2230,616.5707,1,0.000138889,0.001729153
2231,616.8472,2,0.000277778,0.002445391
